cohort_key,screening_year,employment_category_code,employment_category_label,age_band_code,age_band_label,age_lower_inclusive,age_upper_inclusive,sex_code,sex_label,metric_code,metric_group,metric_label,count,value_status,denominator_metric_code,denominator_count,rate,rate_semantics,app_surface,individual_inference_allowed,quality_flags
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,13,REPORTED,SCREENED_COUNT,13061,0.00099533,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,1092,REPORTED,SCREENED_COUNT,13061,0.08360769,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,1451,REPORTED,SCREENED_COUNT,13061,0.1110941,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,2283,REPORTED,SCREENED_COUNT,13061,0.17479519,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,1294,REPORTED,SCREENED_COUNT,13061,0.09907358,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,345,REPORTED,SCREENED_COUNT,13061,0.02641452,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,,NOT_AVAILABLE,SCREENED_COUNT,13061,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,1209,REPORTED,SCREENED_COUNT,13061,0.09256565,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,1776,REPORTED,SCREENED_COUNT,13061,0.13597734,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,1131,REPORTED,SCREENED_COUNT,13061,0.08659368,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,750,REPORTED,SCREENED_COUNT,13061,0.05742286,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,7405,REPORTED,SCREENED_COUNT,13061,0.56695506,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,5772,REPORTED,SCREENED_COUNT,13061,0.44192635,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,2904,REPORTED,SCREENED_COUNT,13061,0.22234132,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,2560,REPORTED,SCREENED_COUNT,13061,0.19600337,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,MALE,남성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,23,REPORTED,SCREENED_COUNT,13061,0.00176097,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,30226,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,24240,REPORTED,ELIGIBLE_COUNT,30226,0.80195858,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,259,REPORTED,SCREENED_COUNT,24240,0.01068482,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),20036,REPORTED,SCREENED_COUNT,24240,0.82656766,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,5124,REPORTED,SCREENED_COUNT,24240,0.21138614,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,6743,REPORTED,SCREENED_COUNT,24240,0.27817657,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,3971,REPORTED,SCREENED_COUNT,24240,0.16382013,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,2358,REPORTED,SCREENED_COUNT,24240,0.09727723,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,6902,REPORTED,SCREENED_COUNT,24240,0.28473597,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,1172,REPORTED,SCREENED_COUNT,24240,0.04834983,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,1890,REPORTED,SCREENED_COUNT,24240,0.0779703,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,4115,REPORTED,SCREENED_COUNT,24240,0.16976073,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,4007,REPORTED,SCREENED_COUNT,24240,0.16530528,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,14459,REPORTED,SCREENED_COUNT,24240,0.5964934,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,7,REPORTED,SCREENED_COUNT,24240,0.00028878,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,1670,REPORTED,SCREENED_COUNT,24240,0.06889439,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,2451,REPORTED,SCREENED_COUNT,24240,0.10111386,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,2691,REPORTED,SCREENED_COUNT,24240,0.11101485,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,1545,REPORTED,SCREENED_COUNT,24240,0.06373762,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,119,REPORTED,SCREENED_COUNT,24240,0.00490924,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,3292,REPORTED,SCREENED_COUNT,24240,0.13580858,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,2575,REPORTED,SCREENED_COUNT,24240,0.10622937,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,2732,REPORTED,SCREENED_COUNT,24240,0.11270627,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,2066,REPORTED,SCREENED_COUNT,24240,0.08523102,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,747,REPORTED,SCREENED_COUNT,24240,0.03081683,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,14082,REPORTED,SCREENED_COUNT,24240,0.58094059,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,9776,REPORTED,SCREENED_COUNT,24240,0.40330033,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,3667,REPORTED,SCREENED_COUNT,24240,0.15127888,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,8011,REPORTED,SCREENED_COUNT,24240,0.3304868,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_65_69:FEMALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_65_69,65~69세,65,69,FEMALE,여성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,21,REPORTED,SCREENED_COUNT,24240,0.00086634,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,24398,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,18429,REPORTED,ELIGIBLE_COUNT,24398,0.7553488,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,338,REPORTED,SCREENED_COUNT,18429,0.01834066,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),14119,REPORTED,SCREENED_COUNT,18429,0.76612947,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,4042,REPORTED,SCREENED_COUNT,18429,0.21932823,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,4438,REPORTED,SCREENED_COUNT,18429,0.24081611,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,2082,REPORTED,SCREENED_COUNT,18429,0.11297412,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,1861,REPORTED,SCREENED_COUNT,18429,0.10098215,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,5300,REPORTED,SCREENED_COUNT,18429,0.28759021,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,895,REPORTED,SCREENED_COUNT,18429,0.04856476,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,1284,REPORTED,SCREENED_COUNT,18429,0.0696728,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,,NOT_AVAILABLE,SCREENED_COUNT,18429,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,3382,REPORTED,SCREENED_COUNT,18429,0.18351511,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,11290,REPORTED,SCREENED_COUNT,18429,0.61262141,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,16,REPORTED,SCREENED_COUNT,18429,0.0008682,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2023:PUBLIC_EDUCATION:AGE_70_74:MALE,2023,PUBLIC_EDUCATION,공무원·교직원,AGE_70_74,70~74세,70,74,MALE,남성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,2159,REPORTED,SCREENED_COUNT,18429,0.11715231,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
